id,fecha,hora,red,texto,imagen_url,enlace,publicado,lista,video_url,titulo
R123,21/06/2027,20:30,instagram_reel,"Un dashboard que se actualiza solo es una reunión menos.

Por semana. Cada semana.

Pide una demo y mira tus proyectos en vivo.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D03.mp4,Un dashboard que se actualiza solo es una reunión menos.
R124,23/06/2027,20:30,instagram_reel,"No vendemos horas. Vendemos un sistema que funciona.

Y un modelo de relación que lo mantiene.

Sistemas de gestión con acompañamiento a medida. TuConsultor desde 2006.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F03.mp4,No vendemos horas. Vendemos un sistema que funciona.
R125,25/06/2027,20:30,instagram_reel,"Auditoría interna en octubre. Evidencias desde enero.

Registrar en el momento, no la víspera.

Tu sistema de gestión, semana a semana, en Orbita.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B04.mp4,Auditoría interna en octubre. Evidencias desde enero.
R126,28/06/2027,20:30,instagram_reel,"Semana 1: alcance. Semana 12: auditoría. Entre medias, nada al aire.

Todo en Orbita.

Pide el plan por semanas de tu certificación.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E04.mp4,"Semana 1: alcance. Semana 12: auditoría. Entre medias, nada al aire."
R127,30/06/2027,20:30,instagram_reel,"""¿Dónde está el último informe?"" Pregunta prohibida desde hoy.

Documentos, hitos y tareas en el mismo sitio.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A05.mp4,"""¿Dónde está el último informe?"" Pregunta prohibida desde hoy."
R128,02/07/2027,20:30,instagram_reel,"Tarea vencida tres días. Nadie preguntó. Nadie avisó.

Ahora avisa Orbita.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C05.mp4,Tarea vencida tres días. Nadie preguntó. Nadie avisó.
R129,05/07/2027,20:30,instagram_reel,"Con Relación, el sistema es tuyo y nosotros cerca. Con Compromiso, nosotros dentro.

Tú decides.

Sistemas de gestión con acompañamiento a medida. TuConsultor desde 2006.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F05.mp4,"Con Relación, el sistema es tuyo y nosotros cerca. Con Compromiso, nosotros dentro."
R130,07/07/2027,20:30,instagram_reel,"Tres normas. Un sistema. Cero duplicados.

9001, 14001 y 45001 comparten órbita.

Tu sistema de gestión, semana a semana, en Orbita.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B06.mp4,Tres normas. Un sistema. Cero duplicados.
R131,09/07/2027,20:30,instagram_reel,"El porcentaje de avance real, no el que se dice en la reunión.

Calculado con lo que está hecho.

Pide una demo y mira tus proyectos en vivo.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D06.mp4,"El porcentaje de avance real, no el que se dice en la reunión."
R132,12/07/2027,20:30,instagram_reel,"Integrar no es tener más pestañas. Es tener menos preguntas.

Orbita une proyectos, procesos y evidencias.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A07.mp4,Integrar no es tener más pestañas. Es tener menos preguntas.
R133,14/07/2027,20:30,instagram_reel,"Diez personas, treinta procesos, doscientas tareas.

Una pantalla. Ningún hilo de correo.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C07.mp4,"Diez personas, treinta procesos, doscientas tareas."
R134,16/07/2027,20:30,instagram_reel,"Tu sistema, tu documentación, tus evidencias. En tu portal. Con control de acceso.

No en el ordenador de nadie.

Pide el plan por semanas de tu certificación.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E07.mp4,"Tu sistema, tu documentación, tus evidencias. En tu portal. Con control de acceso."
R135,19/07/2027,20:30,instagram_reel,"Indicadores que se actualizan solos son indicadores que se miran.

Los que se calculan a mano, no.

Tu sistema de gestión, semana a semana, en Orbita.
Enlace en bio.

#ISO9001 #SistemasDeGestión #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/B08.mp4,Indicadores que se actualizan solos son indicadores que se miran.
R136,21/07/2027,20:30,instagram_reel,"Hitos cumplidos, retrasados, en riesgo. En una sola vista.

Cada mañana, sin abrir un Excel.

Pide una demo y mira tus proyectos en vivo.
Enlace en bio.

#Dashboard #Dirección #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/D08.mp4,"Hitos cumplidos, retrasados, en riesgo. En una sola vista."
R137,23/07/2027,20:30,instagram_reel,"Implicación: reuniones semanales, hitos compartidos, portal común.

Ni más ni menos de lo que necesitas.

Sistemas de gestión con acompañamiento a medida. TuConsultor desde 2006.
Enlace en bio.

#SistemasDeGestión #Consultoría #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/F08.mp4,"Implicación: reuniones semanales, hitos compartidos, portal común."
R138,26/07/2027,20:30,instagram_reel,"Lo que se mide con semáforo se hace antes del rojo.

Verde, ámbar, rojo. Y ya.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#Procesos #Productividad #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/C09.mp4,Lo que se mide con semáforo se hace antes del rojo.
R139,28/07/2027,20:30,instagram_reel,"Cada semana un hito cerrado. Cada hito con evidencia.

Y la auditoría deja de dar miedo.

Pide el plan por semanas de tu certificación.
Enlace en bio.

#ISO9001 #Certificación #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/E09.mp4,Cada semana un hito cerrado. Cada hito con evidencia.
R140,30/07/2027,20:30,instagram_reel,"Lo que no está en el portal no existe.

Y eso es exactamente lo que quieres.

Pide una demo de Orbita · PM Tool.
Enlace en bio.

#OrbitaPMTool #GestiónDeProyectos #TuConsultor #Reels #Orbita",,https://www.tuconsultor.com/orbita/,,,https://znrbidycakbbfmynbeot.supabase.co/storage/v1/object/public/videos/orbita/A10.mp4,Lo que no está en el portal no existe.
